ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
9695e615-089b-4eb3-aca2-565422ae9169,1989,PhD,Married,72637.73135528364,0,0,2021-06-19,114,1,765,27,905,44,140,29,3,0,0,1,0,0,1,16,11,10,25
93ada300-c435-4369-bde8-56fec65c9a8c,1992,Master,Widow,84566.41730370325,1,1,2023-05-10,145,1,535,259,809,213,69,56,5,0,0,0,0,1,0,2,4,11,7
9068fc89-d7fb-49c0-9d2c-b0dadf040b8e,1961,2n Cycle,Married,43945.87050886215,1,1,2020-07-27,26,0,161,75,319,58,5,85,0,1,1,0,1,1,1,10,5,1,4
adc6f52e-9c00-45d2-8667-01e873115979,1962,Master,Single,47694.052332913336,1,1,2020-02-11,136,1,593,66,125,131,83,72,9,1,1,0,0,1,0,16,3,10,29
8368cf19-6f3e-4d9c-b406-8787426ccbf6,1996,Graduation,Divorced,62819.78283464717,0,0,2021-04-09,47,0,158,193,276,103,51,28,3,0,0,0,1,0,0,2,5,6,14
2833fb45-8ebf-4815-831d-05601a1e0f28,1947,Master,Married,12809.967688881692,1,0,2020-10-06,113,0,1211,161,975,194,2,36,5,1,0,1,0,0,0,7,11,0,26
655170f2-a52e-465b-bb65-b990b32f24e6,1954,Master,Widow,55091.08318164496,0,0,2021-03-09,76,1,59,256,203,412,80,86,8,1,0,0,0,0,0,19,7,12,15
1b1995a2-f846-4e73-ac5a-3c0b5b3779c4,1983,Master,Widow,39602.72097951625,1,0,2023-06-08,72,0,914,71,193,488,62,12,13,1,0,0,0,1,1,3,2,1,0
8b0d9300-fc5a-4d06-929b-d550202f4163,1987,2n Cycle,Divorced,55849.62930490805,0,0,2021-03-30,89,1,1342,86,680,156,48,31,10,0,0,0,1,0,1,6,4,11,15
783af97a-69cc-4af5-b523-6bd21b9dd278,1996,2n Cycle,Divorced,26766.69845469517,0,1,2023-03-04,46,0,210,261,663,97,75,45,10,0,0,0,1,1,0,13,1,7,4
b6bea727-81f8-43e8-9ba2-b413d6edf78e,1975,Basic,Together,134673.81930358527,1,0,2023-04-11,33,1,405,213,546,225,111,22,12,0,1,1,1,0,1,13,13,5,2
c8652745-e8c2-49a6-b56e-e31dca19d646,1953,PhD,Married,93102.94349756681,1,1,2020-10-12,1,0,663,152,695,411,174,44,1,1,0,0,0,1,0,3,1,14,19
07ef8135-7a3a-4985-895d-b189bfcb0e85,1961,Graduation,Divorced,105074.32468022854,0,0,2023-02-24,147,1,1132,209,285,204,108,16,10,0,0,1,1,0,0,15,12,13,14
27341f0b-a818-4f4a-b1db-64fc74ac641a,1976,PhD,Divorced,120483.97340502735,1,2,2022-04-06,31,1,1099,60,56,78,182,84,6,1,0,0,1,0,0,0,6,1,12
4b25cf8a-ae4c-4db1-904d-b03bd4dbcbce,1952,Basic,Together,79781.90785006802,0,1,2022-11-05,142,1,541,267,733,123,191,65,5,0,0,1,0,1,0,16,9,6,23
a7481215-ae21-4535-bb25-68108150ac47,1995,Basic,Widow,22168.840332239317,0,2,2020-04-20,53,1,1337,261,302,470,64,5,1,0,1,1,0,0,1,9,12,3,15
898a422a-1fad-4e55-8232-5012e2bcb104,1956,Graduation,Single,85194.9158545967,0,1,2021-08-17,48,0,997,217,162,427,80,17,7,1,1,0,1,1,0,15,9,1,22
21c6d597-962d-4ce9-ba92-a97be5e45668,1931,Master,Divorced,92157.75652292308,0,2,2021-03-19,69,1,1140,282,18,217,194,93,6,0,0,0,1,0,0,15,13,11,10
ac2d6b8d-db53-4e8a-9f86-d26d137fd915,1946,PhD,Divorced,114361.5263858062,0,0,2020-01-26,105,0,926,135,369,3,14,21,10,1,1,0,1,0,1,7,10,5,20
6523b955-cb2e-4022-a7c8-9ec923aa4757,1962,2n Cycle,Widow,70432.33647215512,1,0,2020-12-01,90,0,867,92,263,89,99,32,4,0,1,0,1,1,0,6,9,10,1
75219e5a-7a24-4bba-a349-1aba6c0eeb52,1938,2n Cycle,Married,27861.242391378928,0,0,2023-06-16,63,0,18,108,793,103,31,29,11,0,1,1,0,1,1,5,5,14,21
1782c801-720c-4b86-8b40-25c2a2e43269,1972,PhD,Single,49728.62681182143,0,1,2021-04-22,73,1,431,240,112,392,95,80,4,1,1,1,0,1,0,15,3,8,26
63665662-fac8-425b-aa4d-64bed7d9a018,1977,PhD,Married,60831.52149580891,1,2,2022-12-25,89,0,739,141,487,118,127,31,6,1,1,0,0,0,0,19,4,10,5
41d8d8f7-c670-4e6f-9d63-79633630b818,1968,2n Cycle,Together,100428.41378642416,0,0,2020-02-16,13,0,1373,290,326,132,195,41,8,1,1,0,1,1,0,15,0,8,25
0e5e6b32-66ba-41cb-83aa-6cdeb9453e92,1971,Graduation,Single,89908.96265364766,1,2,2022-08-08,73,0,182,236,541,311,145,77,10,0,0,1,1,0,0,6,6,13,25
86b4e903-e761-46f0-9dc2-77505476d2d4,1955,Master,Single,59853.541625698475,1,2,2020-02-22,77,1,112,176,646,95,112,9,14,0,0,0,0,1,0,8,7,7,29
22c37ff8-3b8c-40ed-a11f-b278177a97c5,1979,PhD,Together,148112.13483101715,1,0,2023-04-08,68,1,1206,140,578,467,82,35,8,0,0,1,0,1,0,13,8,14,26
6666ae7c-bcfe-43ef-bc58-4e492d9b954f,1954,PhD,Divorced,94808.4747099642,0,0,2020-08-28,98,0,480,188,64,433,42,33,8,1,0,0,1,1,1,10,7,2,5
f715175c-e1ac-46b2-9312-b7264843e5d6,1953,Basic,Divorced,43211.750843039226,0,2,2021-07-17,125,1,1169,48,291,330,115,72,5,1,0,1,1,1,0,13,4,2,13
df94dee5-6ac2-40b3-976b-1763668d4333,1942,2n Cycle,Together,24249.546166856526,0,0,2023-01-20,102,1,830,189,24,142,162,27,9,1,1,1,0,1,1,6,2,1,24
61dca8a9-ad12-41ec-9c68-369cc39b0b40,1989,PhD,Widow,31400.279485806484,1,0,2022-03-31,132,0,1136,135,548,287,77,10,5,0,0,1,0,1,1,0,9,4,10
d9d15d7e-ae76-4ae3-9fd3-dd2a30bb31bd,1936,Basic,Together,44434.08197383114,0,0,2022-01-31,102,0,762,42,0,27,57,77,2,0,0,1,0,0,0,12,10,13,7
7377219c-ebcf-4d54-afc6-f91061caf19d,1986,PhD,Married,32495.392256337793,1,1,2021-07-22,19,1,475,89,910,277,32,38,0,1,1,1,1,1,1,19,8,11,7
111947ec-917f-49b2-bf57-ce4199c178ea,1965,PhD,Single,36119.3833671828,0,2,2022-01-05,82,0,762,294,548,232,13,46,6,0,1,0,1,0,0,2,14,13,0
5d655c79-0378-41f0-b17a-f39c28b1bfe8,1974,Master,Divorced,49913.323617138594,1,2,2020-11-21,141,1,1326,244,140,16,161,18,3,1,0,1,1,1,1,19,5,3,20
3be16f12-e95a-40e4-bd8b-f5c600e4626b,1949,Graduation,Widow,34272.30334126568,0,1,2020-01-08,23,1,970,191,743,58,188,14,0,0,1,0,1,1,0,3,14,6,6
44149488-6ea3-4396-8561-f507e37ec98d,1994,Graduation,Single,135547.15944769952,0,2,2021-02-05,83,1,1019,105,647,89,131,27,14,0,1,1,1,1,1,10,4,3,5
9fc3b5b2-42db-4251-bedc-f721afba958b,1937,Graduation,Widow,21232.72439262991,0,0,2022-04-26,109,1,1141,232,900,491,58,23,7,1,1,1,1,0,1,1,12,8,20
22639b8f-745b-4662-be06-4c7ba1e37f19,1945,Basic,Married,83431.59453983566,1,2,2021-01-07,75,1,160,264,187,198,156,71,11,0,1,0,0,0,0,13,2,11,7
a3f27f02-6313-40a1-be26-a293106f9722,1943,Basic,Divorced,67455.5557785526,1,0,2023-02-17,129,1,400,36,127,361,82,8,5,0,0,0,0,1,1,11,5,11,18
d4b80bcd-9313-44f5-bb40-c9f3a34bc9aa,1944,Graduation,Together,147533.0063672049,0,1,2020-05-20,88,0,197,40,200,440,133,46,5,1,1,0,1,0,0,16,2,1,21
62952f4c-333b-4c2b-b548-64ead538649e,1995,Basic,Married,25685.44630352733,0,0,2023-03-12,54,0,1283,16,126,25,120,32,1,1,0,0,0,1,0,11,9,10,20
47833e84-fbb0-4b36-bbf7-9d856c054cf6,1961,Basic,Divorced,65699.78386640383,1,2,2023-06-17,89,1,659,276,256,24,176,61,14,0,0,1,1,1,0,11,11,13,23
32753d17-e88d-4093-97de-f1160ae9c7f0,1992,Basic,Married,145725.86065855165,1,2,2023-02-23,143,1,1070,58,675,393,167,96,0,1,1,0,0,0,0,0,5,5,19
b51897f1-5e8b-4b19-960f-a49101c54ba2,1980,PhD,Divorced,131170.99762515724,1,2,2021-10-18,65,1,398,182,546,300,82,18,12,0,1,1,1,0,0,12,3,14,7
7e9203c9-d856-46a6-9e1a-ee1b1f037778,1954,PhD,Together,124390.0899328992,0,1,2023-06-21,76,0,77,40,193,338,192,66,13,1,1,0,0,0,1,13,14,6,25
bdd9c98f-b1ee-4eba-a9e9-f397658e7393,1987,PhD,Widow,46106.39578629158,1,1,2022-05-01,143,1,123,38,702,266,196,73,13,0,0,0,0,0,1,1,1,3,13
43e91d0d-c44b-4ed2-af82-dc0262b3de36,1992,Graduation,Married,33924.26223460921,0,2,2021-04-25,149,0,74,191,103,460,26,39,1,0,1,1,1,1,1,11,7,12,17
14f09909-7238-4732-bb21-8a2ce89126e8,1991,Basic,Together,103610.05078942033,1,0,2020-12-24,147,1,136,266,534,180,79,46,3,1,1,1,1,0,0,15,3,5,24
c22b2020-ea7b-46ac-a99e-3233b8354de6,1951,Graduation,Widow,140112.638477862,0,1,2021-06-05,60,1,601,146,264,455,133,64,1,0,1,0,0,0,1,3,8,6,28
f7f22be7-2465-45e2-8e8a-705b578c4c4d,1987,Graduation,Divorced,87946.80502195017,1,2,2023-10-21,93,0,1423,126,801,359,12,28,0,0,1,1,0,1,1,7,6,3,15
85bd1159-84ce-45fe-ab93-c37a41cde544,1987,2n Cycle,Widow,90025.77652578597,1,2,2022-07-14,49,0,836,45,941,67,63,49,6,1,1,1,1,0,1,1,11,14,8
5eea4a68-72d3-4624-b586-dd1d3fca3830,1978,Basic,Widow,49197.073112439786,1,1,2020-03-09,35,1,499,44,973,494,189,97,10,1,0,1,0,0,1,9,1,7,14
5eb17a68-5cc0-4604-b006-d32773120ae3,1981,Graduation,Together,117729.01064687116,1,1,2023-05-12,102,1,137,0,383,350,146,12,10,0,1,1,1,0,1,8,3,8,29
7c7030b9-8134-4e42-b8d3-71fd60933825,1971,Graduation,Married,36186.12479805327,1,1,2023-03-10,11,1,49,167,259,411,79,0,14,1,1,1,1,0,0,14,4,0,25
224757e0-667d-4f40-b5bd-434708e6ed9a,1999,Basic,Together,55315.093096594115,0,0,2020-01-03,99,0,972,107,413,458,122,33,11,1,1,1,0,1,0,12,2,6,9
8b3d6a1d-894b-4f84-a786-516327a5863e,1944,Master,Married,69561.10140629834,1,0,2021-07-20,110,0,253,18,990,490,42,92,7,0,0,1,1,1,1,16,8,8,28
f68466fe-7c57-44fc-945d-f34b6b103df3,1983,Basic,Single,81065.4530158237,1,2,2022-05-11,74,0,709,71,357,320,88,47,5,0,1,1,0,0,0,15,12,14,21
12075d80-83a3-403e-9495-98ab997317ad,1989,Graduation,Divorced,43937.362538111236,1,1,2021-10-18,9,0,562,108,74,48,147,76,3,1,0,0,0,0,0,1,4,11,15
c233203e-7641-4c22-a4e5-681b4fd82c21,1937,2n Cycle,Divorced,26077.155463488496,0,0,2020-07-09,3,0,756,267,354,174,94,47,13,1,0,1,1,1,1,19,1,9,3
b1206a63-10eb-4b1c-bdbe-bc6bd56534d5,1982,PhD,Single,95486.80594182857,1,1,2021-05-10,85,0,1449,239,583,51,195,48,5,1,1,0,0,0,1,19,10,4,19
bb5618a0-8a3a-44a9-b621-ca40ab81b984,1989,PhD,Widow,50408.277453635805,0,2,2021-04-19,26,1,546,89,770,101,171,63,2,0,1,1,1,0,0,13,2,11,12
8c120495-af8f-41c9-8b99-fe2c6d7638e8,1934,2n Cycle,Divorced,91373.35099916572,1,0,2020-05-03,72,1,1325,102,909,215,150,60,11,0,1,1,1,0,1,2,13,1,21
1046cc30-bedb-4c40-8bc0-f069a17a1ac3,1997,PhD,Divorced,31610.780138388323,1,0,2020-01-19,48,0,921,249,187,437,1,28,7,0,0,1,1,0,0,11,14,9,4
bb80d3df-10c0-4562-a630-e33b5ca5ce82,1935,2n Cycle,Together,77359.61425967445,0,0,2020-12-04,117,1,580,7,972,187,119,38,9,0,0,1,0,0,0,7,8,5,21
b24c1d7f-dd4b-4095-a330-0e8782560cdb,1976,Graduation,Together,84562.52055722201,1,2,2020-02-24,12,1,1372,152,684,56,21,87,13,0,0,0,1,0,1,1,6,11,6
84316fdb-a066-4aa1-9d71-e21dc7788bac,1984,Basic,Together,17255.295155139767,0,1,2023-12-17,133,0,48,173,991,46,114,25,12,0,0,0,0,0,0,3,1,11,22
2cdaad74-ef91-477b-9022-91f67e9dd9b5,1969,Master,Together,57124.59894714888,0,0,2023-08-12,48,1,916,157,289,158,56,16,12,0,0,1,1,0,0,13,8,6,8
cce166ee-83db-485b-bdf9-ace852158d46,1981,PhD,Single,28818.054771456395,1,2,2021-05-24,37,0,1097,214,44,488,71,70,1,1,0,0,1,0,0,15,13,1,7
a43ab547-59e5-481f-b01a-b63fd8c443ea,1945,PhD,Single,18872.495866187484,0,1,2023-01-10,44,0,703,176,572,173,6,12,4,1,1,1,1,1,1,18,3,1,28
9fd2e2ba-21b4-469d-9bbf-46d4ff0f0e57,1942,Basic,Widow,148594.43253459234,1,2,2022-03-20,15,1,260,174,82,241,183,68,0,0,1,1,0,1,1,1,12,9,15
54ffee91-d439-467b-bfe0-c2c51cba73fd,1959,Basic,Together,55129.538296461214,1,1,2022-01-11,43,0,355,145,122,281,118,25,5,0,0,0,0,1,1,11,8,14,5
fefa6af0-09c0-40de-8ab4-ff9dfa1962d6,1948,2n Cycle,Single,123382.42241964888,0,2,2021-10-02,87,0,1283,160,357,240,194,48,1,0,1,0,1,0,1,13,14,13,27
9420fda1-e75e-4e54-8765-ac90b5cd56f5,1946,Master,Married,45649.69166692694,0,1,2021-10-08,70,0,637,126,527,369,113,66,3,1,1,1,1,0,0,5,12,11,15
b34ed8fe-adda-46fa-84d7-12f1576bbfa3,1992,Graduation,Widow,105410.3811113501,0,0,2022-06-11,46,0,742,81,65,4,15,6,5,0,0,1,0,1,1,12,1,9,5
4c1c2173-51a2-4027-bfbb-f4eddc3c2ace,1948,2n Cycle,Single,116431.90038455612,0,1,2021-01-07,108,0,1318,146,935,83,82,57,9,1,0,0,0,0,1,3,14,0,13
a5978c60-600e-4105-abe3-39ebab6a87fe,1987,PhD,Widow,93389.4236850982,1,2,2020-08-03,123,0,1009,238,656,307,178,48,10,1,1,1,0,1,1,17,11,3,20
a9e12923-8adc-4d14-bf3d-c9ed5cc6a91b,1984,PhD,Single,76020.66639702217,1,2,2023-10-20,21,0,930,83,374,360,71,52,7,1,0,0,1,0,1,11,9,6,0
0a9b7cae-00bd-438b-b367-2b2cacaa7b2c,1991,Master,Divorced,67657.7279806176,0,1,2020-12-14,107,0,640,112,161,458,123,64,11,1,0,1,0,1,0,19,11,13,24
fb9671fd-4c91-44c2-b7b4-1f4a1793708e,1952,PhD,Married,58841.557316019345,1,0,2020-06-29,80,1,791,224,745,247,112,61,7,1,1,1,1,1,0,18,3,8,8
40206525-fe6f-41fb-96c7-b5fe3a5100f8,1938,Basic,Together,140134.08019469562,1,0,2022-02-14,47,1,1336,242,379,53,11,16,10,0,0,0,0,1,0,7,4,14,24
a8b290ea-6a37-415e-b226-0e3571afa60d,1941,PhD,Single,126286.71709028208,1,1,2020-05-31,117,1,611,142,655,160,125,42,5,0,1,0,1,0,1,6,1,2,26
667d3a89-8543-45e7-bd97-cd4c596045ed,1930,Master,Married,145103.76749331175,1,1,2021-06-12,124,0,808,40,357,433,52,24,3,1,1,0,1,1,1,15,9,11,23
fef7f1f1-a6c9-4807-82af-c1e45eb9a947,1987,Basic,Widow,27401.611287976262,0,2,2022-06-15,143,0,1205,257,187,421,74,2,7,0,1,1,1,0,0,18,0,10,12
949403e0-a0fe-4bef-9cf1-6373cb782ff6,1930,Master,Together,112321.44652851019,0,0,2020-08-27,25,1,685,284,321,410,132,78,12,1,1,1,0,0,1,5,6,6,25
bfd54077-4e73-4b91-aa22-e7868075b3a9,1963,PhD,Together,141367.6639549453,1,1,2020-06-18,36,1,1387,104,449,225,26,28,7,1,1,1,0,0,1,19,9,6,28
a072e13d-841c-4a10-a8c2-e2e06edfd2d3,1977,Basic,Married,35372.62926319242,0,0,2023-09-09,51,1,187,201,473,14,139,31,9,0,0,1,0,0,0,10,0,6,18
12be9028-ec27-4777-a0ea-707ff91d282f,1930,Graduation,Divorced,19309.47743134885,0,1,2020-03-26,15,0,984,265,12,223,144,25,13,0,0,0,1,0,0,4,10,1,16
f9b9b137-7b57-494c-b333-188472fa608e,1945,Master,Together,113756.89090060827,0,1,2020-06-17,68,1,547,209,183,60,133,15,0,0,0,1,1,0,1,15,10,5,10
91d7d20d-90b9-43dc-bead-24e171c65471,1990,2n Cycle,Single,90426.23584518766,1,0,2020-10-09,21,1,724,50,110,121,96,24,3,0,0,1,0,0,1,6,7,1,27
dbdbd27c-b33a-415f-84d8-868e9747b1f5,1993,2n Cycle,Married,127856.02874615809,1,1,2023-07-25,141,0,925,117,926,276,4,53,3,0,1,1,1,1,1,4,2,5,27
2a90636f-27a3-4e75-9c62-692a1f8f1469,1992,PhD,Married,29568.132727680528,1,1,2021-04-27,19,1,1431,200,507,45,56,27,6,1,1,0,1,1,0,10,13,12,7
71954508-2a2c-4d88-8a68-30c87acbe7d2,1998,PhD,Widow,121337.42366038462,0,2,2022-09-12,34,0,875,38,289,452,155,72,13,0,0,1,1,1,0,14,9,9,22
d7c59aad-11fe-4968-aae6-a0d25651ed1f,1951,Basic,Single,38227.824806684235,1,1,2021-01-15,78,0,617,27,294,389,77,55,13,0,1,1,0,0,0,2,5,2,28
a61d6124-9917-4add-bfe3-068122bafde8,1996,Graduation,Single,32911.832001198636,1,1,2021-01-05,125,0,413,258,450,293,68,64,10,0,0,0,1,0,0,4,6,13,4
8ee7114a-b8dd-44cb-817d-161fa7550a10,1955,Master,Married,32997.21171033901,0,1,2020-01-23,117,1,1365,83,903,61,117,92,6,1,0,1,0,0,1,4,9,1,9
616fbc35-0357-42e1-8ffd-440e1f36cba4,1945,Graduation,Widow,124040.4608323935,1,2,2021-11-18,52,1,1243,154,214,85,119,85,12,0,0,1,0,0,0,8,0,11,6
9231ec13-6c88-467d-8fe3-d344e3e3da54,1980,PhD,Single,103127.61089746802,1,0,2021-09-30,27,0,902,116,973,445,58,79,10,1,1,0,0,1,0,14,13,14,9
4739222e-96ff-438f-8bdd-fc501b877b2a,1986,2n Cycle,Widow,83229.15946767671,0,2,2023-12-09,35,1,162,1,631,209,32,40,14,0,1,1,0,0,1,2,5,13,3
dec291dc-ebd1-4e55-83f7-47a98b075baf,1958,Graduation,Together,60236.26777729035,0,2,2020-02-17,136,1,1243,92,893,77,61,50,7,0,1,1,0,1,1,5,6,5,8
b8dd80a4-216a-419f-a468-249873225d3c,1998,Basic,Together,132808.07571383516,0,0,2023-05-25,144,1,269,165,566,201,49,70,10,1,1,1,1,0,1,16,5,1,26
d46a96c6-b75c-424c-ac36-86e184f91081,1976,PhD,Single,64942.315039168956,1,2,2023-11-29,106,1,631,295,26,301,111,77,4,0,0,0,0,1,0,7,3,4,25
3ce15616-cabc-4b2c-8ef3-217e5657c8bb,1991,Graduation,Divorced,124323.9215260208,1,0,2023-09-02,146,0,905,257,629,396,18,28,6,0,1,1,0,0,1,10,0,1,13
8e66ac13-092c-48ca-9671-1ff003401399,1998,Basic,Widow,71478.88719983058,1,2,2023-02-22,2,1,1423,80,732,222,196,82,7,1,1,1,0,1,1,5,10,2,1
2d4718de-b1b4-45e1-8822-fab7a994e758,1945,Basic,Single,62772.22011948706,0,0,2020-12-16,77,0,1205,267,230,221,122,18,14,0,1,0,1,0,0,7,8,2,24
48e12f1d-7f12-45ed-952d-dccae060db1a,1977,Master,Single,74775.1699937449,0,1,2020-06-05,132,0,204,234,564,2,193,65,8,1,0,0,1,1,0,9,3,5,8
b83f6cf5-82ac-445a-9572-25d2c1bb7ba8,1968,Master,Together,52192.90238297989,1,2,2022-07-24,90,1,581,212,806,477,46,40,2,1,0,1,1,0,1,2,6,5,20
9af5a004-2a05-42f2-84a2-5d4b0d6fc6d4,1962,PhD,Single,114665.31322467516,1,2,2021-12-22,89,0,840,61,320,5,166,44,2,1,1,1,1,1,0,13,6,9,26
3885b3ad-8df3-469e-a308-5fbb69008b36,1952,PhD,Together,80380.85461294708,0,2,2022-06-12,94,1,1251,48,912,92,195,14,3,1,1,1,0,1,1,13,1,2,0
42503485-a4e3-43c6-ada1-1fe74d8f592a,1939,Master,Widow,42509.77732055442,0,2,2021-01-23,7,1,595,126,232,7,32,2,4,1,1,1,0,0,1,9,0,2,22
9317610e-7771-4c58-81c4-89e99458b262,1998,Master,Divorced,135940.44025843957,0,1,2022-11-25,95,0,249,222,669,427,140,10,9,0,1,0,1,1,0,11,7,12,9
13ac9f0d-2251-4836-84ba-c79299771c22,1963,PhD,Together,63744.7709922496,0,2,2021-09-25,108,0,874,278,436,492,83,52,0,0,0,1,1,0,1,5,7,11,9
572e75a3-9bcb-41f0-8773-97c7bc00f515,1981,Graduation,Single,86097.4005559584,1,1,2020-07-14,74,0,1464,293,780,234,181,45,14,0,1,0,1,0,0,11,6,12,19
02da7bb3-292b-40b3-b1f3-d948e1db727a,1939,Basic,Widow,136906.09553503658,0,1,2022-07-09,39,0,195,283,532,107,134,29,14,1,1,0,1,0,0,13,13,0,24
